Umur (bulan),Jenis Kelamin,Tinggi Badan (cm)
0.8,laki-laki,0.7977032798678575
0.4166666666666667,perempuan,0.5635846037598723
0.11666666666666667,laki-laki,0.27264100626645416
0.6,perempuan,0.5669940990429986
0.8333333333333334,laki-laki,0.7113293993619988
0.4,laki-laki,0.4169763065854547
0.55,laki-laki,0.5692670958984157
0.0,laki-laki,0.1449743835384466
0.03333333333333333,laki-laki,0.3451498866395206
0.7833333333333333,perempuan,0.6170000298621797
0.95,laki-laki,0.9295370974820626
0.18333333333333332,laki-laki,0.3635608804831474
0.6166666666666667,laki-laki,0.602225550301967
0.85,laki-laki,0.8488457091147475
0.1,perempuan,0.36697037576627334
0.016666666666666666,laki-laki,0.05724591000838597
0.5666666666666667,laki-laki,0.6488219858380223
0.5166666666666666,perempuan,0.4192493034408721
0.05,laki-laki,0.09307425468848507
0.8666666666666667,laki-laki,0.8931691477953853
0.0,perempuan,0.09564854556860547
0.4166666666666667,laki-laki,0.6465489889826052
0.2833333333333333,perempuan,0.30218996538687937
0.6666666666666666,laki-laki,0.7761098097413929
0.9333333333333333,laki-laki,0.921581608488102
0.03333333333333333,laki-laki,0.15536663052912292
0.9166666666666666,laki-laki,0.8408902201207867
0.6166666666666667,laki-laki,0.8090682641449441
0.7166666666666667,perempuan,0.8113412610003615
0.05,laki-laki,0.34537690563980883
0.11666666666666667,laki-laki,0.3374214166458481
0.8166666666666667,perempuan,0.8886231540845507
0.5166666666666666,perempuan,0.5431276320611165
0.7166666666666667,laki-laki,0.6488219858380223
0.7,laki-laki,0.7067834056511643
0.05,laki-laki,0.144216683935375
0.9333333333333333,laki-laki,0.8715756776689209
0.6333333333333333,perempuan,0.591997064452589
0.016666666666666666,laki-laki,0.1797939964751537
0.6833333333333333,perempuan,0.687462932380117
0.5,perempuan,0.45789024998296657
0.05,laki-laki,0.18626712576059556
0.9333333333333333,perempuan,0.9158991163495586
0.4166666666666667,perempuan,0.6806439418138651
0.5833333333333334,laki-laki,0.6124540361513452
0.0,laki-laki,0.17706467476465315
0.9333333333333333,perempuan,0.9386290849037319
0.15,perempuan,0.4158398081577459
0.45,perempuan,0.554492616338203
0.9,laki-laki,0.8283887374159916
0.0,perempuan,0.0010355370421613608
0.5666666666666667,laki-laki,0.6670059606813611
0.05,laki-laki,0.3692433726216907
0.21666666666666667,perempuan,0.29537097482062746
0.0,perempuan,0.15908662172418642
0.48333333333333334,laki-laki,0.5317626477840298
0.8,perempuan,0.554492616338203
0.85,perempuan,0.6726884528199043
0.6333333333333333,laki-laki,0.5647211021875812
0.6833333333333333,laki-laki,0.7522433427595109
0.55,perempuan,0.4715282311154706
0.5,perempuan,0.5033501870913132
0.8166666666666667,perempuan,0.626092017283849
0.4166666666666667,perempuan,0.6772344465307388
0.35,perempuan,0.554492616338203
0.3833333333333333,perempuan,0.6704154559644869
0.5333333333333333,laki-laki,0.4237952971517066
0.26666666666666666,laki-laki,0.5101691776575652
0.36666666666666664,laki-laki,0.5510831210550772
0.65,perempuan,0.5181246666515258
0.4666666666666667,perempuan,0.5442641304888252
0.9833333333333333,laki-laki,0.8442997154039128
0.35,laki-laki,0.6079080424405104
0.95,laki-laki,0.697691418229495
0.18333333333333332,perempuan,0.47607422482630535
0.8,perempuan,0.6726884528199043
0.5666666666666667,laki-laki,0.7795193050245187
0.6833333333333333,perempuan,0.6999644150849121
0.016666666666666666,perempuan,0.08748097952566003
0.03333333333333333,perempuan,0.36268651578088273
0.8333333333333334,perempuan,0.6590504716874003
0.0,perempuan,0.12710098866473885
0.016666666666666666,laki-laki,0.23562246571680656
0.16666666666666666,laki-laki,0.4181128050131633
0.23333333333333334,laki-laki,0.409020817591494
0.8833333333333333,laki-laki,0.6306380109946838
0.9,laki-laki,0.7067834056511643
0.6333333333333333,perempuan,0.769290819175141
0.43333333333333335,perempuan,0.470391732687762
0.6833333333333333,perempuan,0.7181483899282509
0.11666666666666667,laki-laki,0.39765583331440735
0.03333333333333333,perempuan,0.23792013445481863
0.7,perempuan,0.7681543207474321
0.1,perempuan,0.3215104386579267
0.016666666666666666,perempuan,0.29319112284744175
0.9333333333333333,laki-laki,0.7965667814401488
0.85,perempuan,0.697691418229495
0.35,laki-laki,0.5783590833200852
0.9333333333333333,laki-laki,0.8602106933918342
0.65,perempuan,0.554492616338203
0.5,perempuan,0.5942700613080064
0.06666666666666667,perempuan,0.25673002827853286
0.0,laki-laki,0.11035803374027986
0.7,laki-laki,0.8033857720064009
0.06666666666666667,perempuan,0.12603270909203634
0.03333333333333333,laki-laki,0.3700588401230962
0.6833333333333333,perempuan,0.4942581996696439
0.8833333333333333,laki-laki,0.921581608488102
0.48333333333333334,laki-laki,0.5488101241996598
0.25,perempuan,0.5476736257719511
0.9333333333333333,perempuan,0.6590504716874003
0.016666666666666666,laki-laki,0.11048854208958248
0.6833333333333333,perempuan,0.8261157405605742
0.0,perempuan,0.05184008281434793
0.7333333333333333,laki-laki,0.5567656131936204
0.26666666666666666,perempuan,0.30218996538687937
0.016666666666666666,laki-laki,0.0537314016815017
0.5833333333333334,laki-laki,0.7965667814401488
0.8666666666666667,perempuan,0.7545163396149283
0.23333333333333334,laki-laki,0.3942463380312814
0.0,laki-laki,0.03292031694813352
0.35,laki-laki,0.5942700613080064
0.6833333333333333,perempuan,0.7715638160305583
0.6,laki-laki,0.5454006289165337
0.4,perempuan,0.38060835689877737
0.9666666666666667,laki-laki,0.8715756776689209
0.5,perempuan,0.4851662122479746
0.7166666666666667,laki-laki,0.7636083270365975
0.36666666666666664,perempuan,0.5067596823744391
0.11666666666666667,perempuan,0.3260564323687615
0.7666666666666666,perempuan,0.5601751084767465
0.95,laki-laki,0.7261038789222117
0.8833333333333333,laki-laki,0.8442997154039128
0.5,perempuan,0.426068294007124
0.6666666666666666,laki-laki,0.7045104087957469
0.6666666666666666,laki-laki,0.7840652987353535
0.6666666666666666,perempuan,0.5476736257719511
0.95,perempuan,0.8511187059701647
0.16666666666666666,perempuan,0.37492586476023404
0.6166666666666667,perempuan,0.7295133742053376
0.3833333333333333,perempuan,0.4715282311154706
0.016666666666666666,laki-laki,0.3236787823707402
0.48333333333333334,laki-laki,0.7204213867836683
0.8666666666666667,laki-laki,0.6908724276632429
0.85,laki-laki,0.5783590833200852
0.8333333333333334,perempuan,0.636320503133227
0.8333333333333334,perempuan,0.6897359292355344
0.4166666666666667,laki-laki,0.5135786729406913
0.3,laki-laki,0.5704035943261244
0.6666666666666666,perempuan,0.769290819175141
0.4166666666666667,laki-laki,0.4624362436938013
0.75,laki-laki,0.6079080424405104
0.4166666666666667,perempuan,0.4953946980973525
0.3,perempuan,0.39765583331440735
0.36666666666666664,perempuan,0.40447482388065925
0.0,perempuan,0.11501066604139365
0.13333333333333333,laki-laki,0.4101573160192026
0.3833333333333333,laki-laki,0.4715282311154706
0.05,laki-laki,0.28855198425437556
0.55,perempuan,0.5022136886636046
0.7833333333333333,perempuan,0.7613353301811802
0.0,perempuan,0.12641149646144878
0.13333333333333333,perempuan,0.4237952971517066
0.31666666666666665,perempuan,0.45220775784442324
0.48333333333333334,laki-laki,0.5397181367779905
0.7666666666666666,laki-laki,0.7556528380426369
0.08333333333333333,perempuan,0.26582201570020214
0.6333333333333333,perempuan,0.8033857720064009
0.7833333333333333,perempuan,0.5419911336334079
0.43333333333333335,laki-laki,0.6647329638259437
0.7166666666666667,perempuan,0.8579376965364168
0.6333333333333333,perempuan,0.5147151713683998
0.75,laki-laki,0.6090445408682189
0.4,perempuan,0.5192611650792346
0.55,laki-laki,0.7613353301811802
0.25,perempuan,0.32832942922417885
0.03333333333333333,perempuan,0.16420543831423517
0.8666666666666667,laki-laki,0.8897596525122594
0.45,laki-laki,0.43516028142879326
0.9666666666666667,perempuan,0.9102166242110153
0.8166666666666667,perempuan,0.7874747940184795
0.8166666666666667,perempuan,0.6715519543921956
0.0,laki-laki,0.10275511047297159
0.8,perempuan,0.7397418600547155
0.6,laki-laki,0.4783472216817225
0.03333333333333333,laki-laki,0.3025579987384406
0.23333333333333334,perempuan,0.5113056760852739
0.9166666666666666,laki-laki,0.7181483899282509
0.43333333333333335,laki-laki,0.4237952971517066
0.06666666666666667,laki-laki,0.4112938144469114
0.75,perempuan,0.6999644150849121
0.8,laki-laki,0.8658931855303774
0.1,perempuan,0.2783234984049975
0.5833333333333334,perempuan,0.5715400927538331
0.03333333333333333,perempuan,0.15830413679115019
0.7666666666666666,laki-laki,0.8829406619460075
0.8666666666666667,perempuan,0.7170118915005422
0.016666666666666666,perempuan,0.323663142834139
0.65,laki-laki,0.6079080424405104
0.6333333333333333,perempuan,0.7636083270365975
0.25,laki-laki,0.4419792719950454
0.36666666666666664,perempuan,0.591997064452589
0.7166666666666667,laki-laki,0.5806320801755024
0.8166666666666667,perempuan,0.849982207542456
0.23333333333333334,laki-laki,0.2851424889712494
0.6,perempuan,0.5192611650792346
0.8333333333333334,laki-laki,0.8818041635182986
0.11666666666666667,laki-laki,0.4022018270252421
0.48333333333333334,laki-laki,0.6044985471573844
0.55,perempuan,0.7022374119403295
0.36666666666666664,laki-laki,0.5215341619346519
0.16666666666666666,laki-laki,0.28059649526041486
0.9,laki-laki,0.8624836902472514
0.35,perempuan,0.4328872845733759
0.03333333333333333,laki-laki,0.264710390175932
0.03333333333333333,laki-laki,0.16208303018777837
0.3333333333333333,laki-laki,0.36128788362773
0.13333333333333333,perempuan,0.46811873583234465
0.16666666666666666,perempuan,0.20445110060393423
0.7,perempuan,0.6897359292355344
0.4,laki-laki,0.4885757075311006
0.5166666666666666,perempuan,0.5272166540731952
0.6333333333333333,laki-laki,0.7238308820667944
0.9166666666666666,laki-laki,0.907943627355598
0.21666666666666667,laki-laki,0.5431276320611165
0.9833333333333333,perempuan,0.9477210723254014
0.5833333333333334,perempuan,0.5817685786032111
0.03333333333333333,laki-laki,0.3291048619259347
0.4,laki-laki,0.574949588036959
0.5333333333333333,perempuan,0.5169881682238172
0.23333333333333334,laki-laki,0.43743327828421064
0.85,laki-laki,0.6238190204284318
0.4666666666666667,perempuan,0.5658576006152897
0.21666666666666667,laki-laki,0.5499466226273685
0.7333333333333333,perempuan,0.5704035943261244
0.0,laki-laki,0.04954633854108659
0.45,laki-laki,0.5965430581634238
0.26666666666666666,laki-laki,0.3396944135012655
0.13333333333333333,laki-laki,0.3340119213627222
0.016666666666666666,perempuan,0.05379501153055655
0.43333333333333335,laki-laki,0.5067596823744391
0.0,perempuan,0.13184009307934208
0.016666666666666666,perempuan,0.1577059852228051
0.31666666666666665,perempuan,0.3374214166458481
0.016666666666666666,perempuan,0.16276881764451323
0.6833333333333333,perempuan,0.6067715440128018
0.43333333333333335,laki-laki,0.5306261493563212
0.03333333333333333,laki-laki,0.11027044315597234
0.43333333333333335,laki-laki,0.5203976635069432
0.4666666666666667,laki-laki,0.5067596823744391
0.8,laki-laki,0.8215697468497395
0.16666666666666666,laki-laki,0.28855198425437556
0.06666666666666667,laki-laki,0.1908131194714302
0.03333333333333333,perempuan,0.14524408971455316
0.6833333333333333,perempuan,0.7977032798678575
0.9166666666666666,perempuan,0.7101929009342903
0.9,laki-laki,0.7533798411872196
0.8333333333333334,laki-laki,0.6215460235730145
0.6,perempuan,0.5533561179104945
0.016666666666666666,laki-laki,0.042630707560319
0.0,perempuan,0.1281579048169883
0.3833333333333333,laki-laki,0.49084870438651795
0.5,perempuan,0.6408664968440617
0.5333333333333333,laki-laki,0.5556291147659119
0.8,perempuan,0.6851899355246996
0.36666666666666664,perempuan,0.4726647295431792
0.6666666666666666,perempuan,0.6965549198017863
0.4,perempuan,0.4192493034408721
0.0,laki-laki,0.17810934848771753
0.7,perempuan,0.7806558034522276
0.7166666666666667,laki-laki,0.8386172232653694
0.36666666666666664,perempuan,0.4067478207360766
0.6,perempuan,0.5897240675971719
0.6666666666666666,laki-laki,0.639729998416353
0.1,perempuan,0.44311577042275396
0.35,laki-laki,0.5397181367779905
0.016666666666666666,laki-laki,0.19980537371138596
0.016666666666666666,perempuan,0.24518920495528274
0.9833333333333333,laki-laki,0.731786371060755
0.9666666666666667,perempuan,0.8852136588014247
0.7333333333333333,laki-laki,0.5203976635069432
0.13333333333333333,laki-laki,0.4806202185371399
0.08333333333333333,laki-laki,0.37265286790481666
0.36666666666666664,perempuan,0.5408546352056991
0.6333333333333333,laki-laki,0.6863264339524083
0.8166666666666667,laki-laki,0.7204213867836683
0.3,laki-laki,0.615863531434471
0.4666666666666667,laki-laki,0.602225550301967
0.3,laki-laki,0.5556291147659119
0.55,perempuan,0.41243031287461995
0.8166666666666667,perempuan,0.9056706305001808
0.48333333333333334,perempuan,0.7249673804945028
0.016666666666666666,perempuan,0.29987762137237295
0.16666666666666666,perempuan,0.3556053914891867
0.65,laki-laki,0.7817923018799361
0.95,perempuan,0.8272522389882827
0.31666666666666665,perempuan,0.3771988616156514
0.9666666666666667,perempuan,0.8386172232653694
0.5833333333333334,laki-laki,0.4726647295431792
0.65,perempuan,0.6567774748319829
0.03333333333333333,perempuan,0.16313744202803804
0.55,perempuan,0.5306261493563212
0.016666666666666666,laki-laki,0.02302610254613796
0.5333333333333333,perempuan,0.588587569169463
0.6666666666666666,perempuan,0.7852017971630622
0.8166666666666667,laki-laki,0.568130597470707
0.0,perempuan,0.21444530236998438
0.7166666666666667,laki-laki,0.8306617342714088
0.55,laki-laki,0.7442878537655503
0.48333333333333334,perempuan,0.42152230029628923
0.95,laki-laki,0.5965430581634238
0.7166666666666667,laki-laki,0.636320503133227
0.11666666666666667,perempuan,0.3635608804831474
0.8,laki-laki,0.8147507562834876
0.13333333333333333,laki-laki,0.26695851412791083
0.08333333333333333,laki-laki,0.42152230029628923
0.5833333333333334,perempuan,0.49084870438651795
0.5333333333333333,perempuan,0.47607422482630535
0.03333333333333333,laki-laki,0.16448854629660647
0.9166666666666666,perempuan,0.7965667814401488
0.9,laki-laki,0.8192967499943221
0.85,perempuan,0.5533561179104945
0.6833333333333333,laki-laki,0.8431632169762041
0.8666666666666667,perempuan,0.7999762767232749
0.36666666666666664,laki-laki,0.6295015125669751
0.16666666666666666,perempuan,0.24877453928457216
0.08333333333333333,laki-laki,0.3703798710493993
0.8,laki-laki,0.7897477908738969
0.75,perempuan,0.721557885211377
0.016666666666666666,laki-laki,0.12900799091457116
0.23333333333333334,perempuan,0.4465252657058799
0.55,perempuan,0.42947778929024993
0.0,perempuan,0.12358950239471267
1.0,laki-laki,0.7647448254643062
0.016666666666666666,perempuan,0.3216899223818973
0.3833333333333333,laki-laki,0.6306380109946838
0.43333333333333335,laki-laki,0.4249317955794154
0.15,perempuan,0.39083684274815544
0.03333333333333333,laki-laki,0.08411535128530212
0.23333333333333334,laki-laki,0.38970034432044665
0.05,laki-laki,0.20558759903164292
0.36666666666666664,laki-laki,0.5522196194827856
0.7833333333333333,laki-laki,0.8806676650905901
0.9166666666666666,perempuan,0.7272403773499202
0.2833333333333333,perempuan,0.39083684274815544
0.8833333333333333,perempuan,0.7033739103680384
0.03333333333333333,perempuan,0.3009476165903332
0.0,laki-laki,0.2145555857408542
1.0,perempuan,0.684053437096991
0.03333333333333333,laki-laki,0.11070382115618738
0.7333333333333333,laki-laki,0.626092017283849
0.0,laki-laki,0.09977506245856438
0.2,laki-laki,0.46811873583234465
0.016666666666666666,perempuan,0.1308873921412117
0.03333333333333333,laki-laki,0.10883868186377132
0.7333333333333333,perempuan,0.673824951247613
0.5666666666666667,laki-laki,0.7067834056511643
0.7833333333333333,perempuan,0.8795311666628814
0.2833333333333333,perempuan,0.37378936633252546
0.2833333333333333,perempuan,0.4249317955794154
0.7666666666666666,laki-laki,0.8192967499943221
0.9833333333333333,perempuan,0.8829406619460075
0.4666666666666667,perempuan,0.6306380109946838
0.85,perempuan,0.7022374119403295
0.15,perempuan,0.32037394023021815
0.5666666666666667,laki-laki,0.7874747940184795
0.8333333333333334,laki-laki,0.8147507562834876
0.26666666666666666,laki-laki,0.4340237830010847
0.9666666666666667,perempuan,0.93181009433748
0.18333333333333332,laki-laki,0.3408309119289741
0.2,laki-laki,0.49766769495276986
0.5333333333333333,laki-laki,0.6783709449584477
0.5833333333333334,perempuan,0.6385934999886443
0.7333333333333333,perempuan,0.7170118915005422
0.7333333333333333,laki-laki,0.8204332484220308
0.08333333333333333,laki-laki,0.21695258330872957
0.9666666666666667,laki-laki,0.707919904078873
0.7333333333333333,perempuan,0.5283531525009039
0.7333333333333333,laki-laki,0.5579021116213291
0.6,perempuan,0.6726884528199043
0.0,laki-laki,0.18396356930409563
0.7166666666666667,perempuan,0.7374688631992984
0.9666666666666667,perempuan,0.6885994308078255
0.55,perempuan,0.4249317955794154
0.9833333333333333,perempuan,0.9681780440241573
0.016666666666666666,laki-laki,0.04956786996900353
0.03333333333333333,perempuan,0.2018141901576338
0.06666666666666667,perempuan,0.2555935298508242
